tournament_id,tournament_name,tournament_slug,base_url,invite_url,match_type
40827287-d191-42a7-9907-d1fd68bbbb79,AYSO 2026 AYSO Rancho Cucamonga Grape Stomp Invitational,ayso-ayso-rancho-cucamonga-grape-stomp-invitational-rancho-cucamonga-ca,http://www.ayso65.org/grape-stomp,https://dt5602vnjxv0c.cloudfront.net/portals/14729/docs/tc-125%202026%20team%20application.pdf,pdf-link
40827287-d191-42a7-9907-d1fd68bbbb79,AYSO 2026 AYSO Rancho Cucamonga Grape Stomp Invitational,ayso-ayso-rancho-cucamonga-grape-stomp-invitational-rancho-cucamonga-ca,http://www.ayso65.org/grape-stomp,https://dt5602vnjxv0c.cloudfront.net/portals/14729/docs/tc-146%202026%20ref%20form.pdf,pdf-link
40827287-d191-42a7-9907-d1fd68bbbb79,AYSO 2026 AYSO Rancho Cucamonga Grape Stomp Invitational,ayso-ayso-rancho-cucamonga-grape-stomp-invitational-rancho-cucamonga-ca,http://www.ayso65.org/grape-stomp,https://dt5602vnjxv0c.cloudfront.net/portals/14729/docs/tc-147%20youth%20ref%202026.pdf,pdf-link
40827287-d191-42a7-9907-d1fd68bbbb79,AYSO 2026 AYSO Rancho Cucamonga Grape Stomp Invitational,ayso-ayso-rancho-cucamonga-grape-stomp-invitational-rancho-cucamonga-ca,http://www.ayso65.org/grape-stomp,https://dt5602vnjxv0c.cloudfront.net/portals/14729/docs/tc-145%20referee%20plan%202026.pdf,pdf-link
40827287-d191-42a7-9907-d1fd68bbbb79,AYSO 2026 AYSO Rancho Cucamonga Grape Stomp Invitational,ayso-ayso-rancho-cucamonga-grape-stomp-invitational-rancho-cucamonga-ca,http://www.ayso65.org/grape-stomp,https://dt5602vnjxv0c.cloudfront.net/portals/14729/docs/tc-135%202026%20guest%20plyr%20form.pdf,pdf-link
40827287-d191-42a7-9907-d1fd68bbbb79,AYSO 2026 AYSO Rancho Cucamonga Grape Stomp Invitational,ayso-ayso-rancho-cucamonga-grape-stomp-invitational-rancho-cucamonga-ca,http://www.ayso65.org/grape-stomp,https://dt5602vnjxv0c.cloudfront.net/portals/14729/docs/tc-140%20tourn%20rules%202026.pdf,pdf-link
40827287-d191-42a7-9907-d1fd68bbbb79,AYSO 2026 AYSO Rancho Cucamonga Grape Stomp Invitational,ayso-ayso-rancho-cucamonga-grape-stomp-invitational-rancho-cucamonga-ca,http://www.ayso65.org/grape-stomp,https://dt5602vnjxv0c.cloudfront.net/portals/14729/docs/grape%20stomp%20substitution%20sheet%20grape%20stomp%202023.pdf,pdf-link
9938525b-435d-4644-a45c-1a6eb560277f,AYSO 2026 Ron Denine Memorial Mission Viejo Classic,ayso-ron-denine-memorial-mission-viejo-classic-mission-viejo-ca,http://www.missionviejoclassic.com/,https://www.missionviejoclassic.com/info--rules.html,invite-link
9938525b-435d-4644-a45c-1a6eb560277f,AYSO 2026 Ron Denine Memorial Mission Viejo Classic,ayso-ron-denine-memorial-mission-viejo-classic-mission-viejo-ca,http://www.missionviejoclassic.com/,https://www.missionviejoclassic.com/application.html,invite-link
aeb86038-32cb-4517-9606-f38ebb832e46,AYSO 34th Annual Top Gun Soccer Tournament,ayso-34th-annual-top-gun-soccer-tournament-mira-mesa-ca,http://www.miramesaayso.org/,https://dt5602vnjxv0c.cloudfront.net/portals/14162/docs/volunteer%20requirements-check%20list.pdf,pdf-link
3e9942fe-0c26-4085-bed0-9270ee339b32,AYSO 46th Annual Eagle Classic Tournament,ayso-46th-annual-eagle-classic-tournament-hacienda-heights-ca,http://ayso23.org/,https://www.ayso23.org/portals/14850/docs/ayso%20division%20determination%20chart.pdf,pdf-link
3e9942fe-0c26-4085-bed0-9270ee339b32,AYSO 46th Annual Eagle Classic Tournament,ayso-46th-annual-eagle-classic-tournament-hacienda-heights-ca,http://ayso23.org/,https://www.ayso23.org/portals/14850/docs/build_out_line_pres_2017-05.pdf,pdf-link
6c983c83-f7cd-44e6-90e3-226a856a510c,AYSO Apricot Jam Tournament,ayso-apricot-jam-tournament-moorpark-ca,http://www.moorparkayso.org/,https://www.moorparkayso.org/Portals/14703/docs/admin/Detgen%20Spotlight%20Questions.pdf,pdf-link
